Label,ID,Latitude,Longitude
Whale Pass,WWP,56.1163,-133.1217
Newtok                                  ,WWT,60.9391,-164.6413
ARCACHON LA TESTE DE BUCH,XAC,44.5819,-1.1147
Xinyang Minggang,XAI,32.3229,114.044
ALES/DEAUX,XAS,44.0728,4.1431
BLOIS/LE BREUIL,XBQ,47.6797,1.2058
CAMBRAI/EPINOY,XCB,50.2192,3.1522
CHALON/CHAMPFORGEUIL,XCD,46.8283,-4.8169
XXX,XDB,50.6333,3.0667
Ottawa Rail CA,XDS,45.415,-75.651
Tasiuasaq,XEQ,60.1936,-44.8114
Lille Rail Stn,XFA,50.6325,3.0583
BRANTFORD,XFV,43.1314,-80.3425
GOROM GOROM,XGG,14.45,-0.2333
Valence Rail FR,XHK,44.93,4.9
Reims Rail Stn,XIZ,49.3,4.0333
LEMWERDER,XLW,53.1427,8.6235
MONTBELIARD/COURCELLES,XMF,47.4867,6.7914
CAPE CANAVERAL/AFS,XMR,28.4675,-80.5668
MOULINS/MONTBEUGNY,XMU,46.5344,3.4217
Ali Air Base,XNH,30.5623,46.0533
NEVATIM AB,XNV,31.2083,35.0123
Poitiers Rail (FR),XOP,46.58,0.3
Doha Free Zone,XOZ,25.25,51.5
Paris-Gare du Nord Rail Stn FR,XPG,48.88,2.35
XXX,XPJ,45.6333,-0.75
  Qualicum Beach,XQU,49.3372,-124.3939
XXX,XRF,47.0667,3
Tours Rail FR,XSH,47.39,0.68
SAUMUR/ST. FLORENT,XSU,47.2567,-0.1136
TIKRIT/AL SAHRA AAF,XTV,34.6732,43.543
VERDUN/LE ROZELIER,XVN,49.1222,5.4708
WOLVERHAMPTON,XVW,52.5175,-2.2594
Williston,XWA,48.1535,-103.4502
Strasbourg Rail Stn,XWG,48.5844,7.7486
TITUSVILLE/NASA SHUTTLE LDGFAC,XXO,28.615,-80.695
SIOUX NARROWS,XXX,49.39,-93.9953
XXX,XYD,46.2353,5.1517
TOULOUSE MONTAUDRAN,XYT,43.5767,1.475
Metz TGV Station,XZI,49.1203,6.1778
XXX,XZN,46.4,5.8333
Toulon TGV Station FR,XZV,43.11,5.93
KATTINIQ/DONALDSON,YAD,53.5717,-76.1964
  Lyall Harbour,YAJ,48.8,-123.2
Miner's Bay,YAV,48.867,-123.3
HALIFAX SHEARWATER,YAW,44.6397,-63.4994
BONNYVILLE,YBF,54.3042,-110.7436
  Desolation Sound,YDS,50.333,-125
BLOODVEIN RIVER,YDV,51.7833,-96.7
MIDLAND HURONIA,YEE,44.6833,-79.9283
  Greenway Sound,YGN,50.85,-126.85
Charlottetown,YHG,52.7647,-56.1094
Campbell River,YHH,49.9464,-125.266
  Sechelt,YHS,49.4833,-123.7667
Yogyakarta,YIA,-7.5427,110.0316
Klemtu,YKT,52.6,-128.517
LAC LA BICHE,YLB,54.7703,-112.0317
LA TUQUE,YLQ,47.4097,-72.7889
  Montagne Harbor,YMF,48.817,-123.2
Mys-Kamenny,YMK,68.47,73.6
  Port McNeill,YMP,50.5756,-127.0286
Mansons Landing,YMU,50.666,-124.983
HUDSONS HOPE,YNH,56.0356,-121.9758
Yongphulla,YON,27.1523,91.13052
VALCARTIER,YOY,46.9,-71.5
  Port Alberni,YPB,49.267,-124.833
PITT MEADOWS BC,YPK,49.2161,-122.71
  Pender Harbour,YPT,48.8128,-123.3222
BURNS LAKE,YPZ,54.3717,-125.9514
Quadra Island,YQJ,50.1968,-125.2675
Refuge Cove,YRC,50.1239,-124.8395
  Sullivan Bay,YTG,50.883,-126.8
TERRACE BAY,YTJ,48.8133,-87.0994
LADY FRANKLIN POINT,YUJ,68.4756,-113.2214
LUPIN,YWO,65.7592,-111.25
Yueyang Sanhe,YYA,29.314,113.278
Nuremberg Rail DE,ZAQ,49.45,11.07
Biloela,ZBL,-24.4,150.5
KOLDING/VAMDRUP,ZBT,55.4364,9.3308
COBURG BRANDENSTEINSEBENE,ZCP,50.2633,10.995
Basel/Mulhouse Rail (CH),ZDH,47.6,7.52
Brno Bus (CZ),ZDN,49.2,16.57
Delma Island,ZDY,24.5031,52.3358
Bella Bella,ZEL,52.1847,-128.1564
Goettingen Stn DE,ZEU,51.5,9.94
XXX,ZFJ,48.15,4.85
XXX,ZFQ,48.6833,1.1
Philadelphia Rail US,ZFV,39.95,-75.164
LANZHOU/ZHONGCHUAN,ZGC,36.5167,103.6217
SHAMSHERNAGAR,ZHM,24.3988,91.9169
Le Mans Rail (FR),ZLN,48,0.2
Hamburg Rail DE,ZMB,53.58,9.98
Newark Metropark Rail,ZME,40.7353,-74.185
Munich Rail (DE),ZMU,48.1394,11.5609
Serui Airport,ZRI,-1.8754,136.2394
SCOTTSDALE,ZSY,33.6229,-111.9105
Turin Bus IT,ZTC,45.06,7.66
Westchester Rail US,ZTF,40.844,-73.841
COTTBUS,ZTT,51.7689,14.2978
ANCUD/PUPELDE,ZUD,-41.9039,-73.7975
XXX,ZVE,6.0833,-58.1333
Hanover Rail,ZVR,52.376,9.741
Antwerp Central Rail Stn,ZWE,51.2167,4.4
XXX,ZWI,-32.65,138.1
STUTTGART/TRAIN STATION,ZWS,48.6899,9.222
Nimes Rail FR,ZYN,43.8667,4.4
Brussels Midi Rail BE,ZYR,50.8483,4.3496
XXX,ZYZ,51.2167,4.4167
Zonalnoye,ZZO,50.6683,142.76
Crested Butte Airpark,CSE,38.851918,-106.928341
LBJ Ranch Airport,JCY,30.25180054,-98.62249756
Metropolitan Airport,PMX,42.22330093,-72.31140137
Icy Bay Airport,ICY,59.966269,-141.660118
Kalakaket Creek AS Airport,KKK,64.4166257,-156.8203926
Dunsmuir Muni-Mott Airport,MHS,41.263199,-122.272003
Chase Field Industrial Airport,NIR,28.362444,-97.661917
Grand Canyon Bar Ten Airstrip,GCT,36.258614,-113.231159
Lime Village Airport,LVD,61.35910034,-155.4400024
Hog River Airport,HGZ,66.2161026,-155.6690063
Ed-Air Airport,OTN,38.85139847,-87.49970245
Telida Airport,TLF,63.39390182,-153.2689972
Eagle Air Park,BZT,28.98220062,-95.57969666
Blakely Island Airport,BYW,48.57899857,-122.8259964
Drift River Airport,DRF,60.58890152,-152.1620026
Rinkenberger Restricted Landing Area,BDF,41.23089981,-89.61569977
Roy Otten Memorial Airfield,VRS,38.42779922,-92.87519836
Livengood Camp Airport,LIV,65.467,-148.6534
Naknek Airport,NNK,58.73289871,-157.0200043
Earl Henry Airport,BWL,36.79589844,-97.31700134
Center Island Airport,CWS,48.49010086,-122.8320007
Tatitlek Airport,TEK,60.871449,-146.690297
Pine Island Airport,DUF,36.25350189,-75.78849792
Stuart Island Airpark,SSW,48.673379,-123.175439
Fort Bragg Airport,FOB,39.47430038,-123.7959976
Maxson Airfield,AXB,44.312002,-75.90034
Reese Airpark,REE,33.59030151,-102.0370026
Waldron Airstrip,WDN,48.7118,-123.017998
Ugashik Airport,UGS,57.5279007,-157.3990021
Marlboro Airport,MXG,42.343201,-71.509002
Adado Airport,AAD,6.095802,46.6375
Atkamba Airport,ABP,-6.065555556,141.0952778
ACFC,WAP,15.253888,120.677222
Andakombe Airport,ADC,-7.137222222,145.7447222
El Daein Airport,ADV,11.4023,26.1186
Adareil Airport,AEE,10.05361111,32.95944444
Aseki Airport,AEK,-7.350804856,146.1938667
Ar Horqin Airport,AEQ,43.87042,120.15958
Orūzgān Airport,URZ,32.90299988,66.63089752
Salerno Airport,OLR,33.3638,69.9561
Afore Airstrip,AFR,-9.142222222,148.3908333
Barakoma Airport,VEV,-7.912779808,156.7059937
Geva Airport,GEF,-7.575829983,156.5970001
Angoram Airport,AGG,-4.055833333,144.0738889
Kagua Airport,AGK,-6.396388889,143.8536111
Kukudu Airport,KUE,-8.0262,156.94783
Kwailabesi Airport,KWS,-8.360508,160.775127
Argyle Downs Airport,AGY,-16.514,128.9245
Ambatolhy Airport,AHY,-20.01583333,45.535
Aiome Airport,AIE,-5.145699978,144.7307003
Aiambak Airport,AIH,-7.342777778,141.2675
Chena Hot Springs Airport,CEX,65.05180359,-146.0469971
Solomon State Field,SOL,64.5605,-164.4457
Herendeen Bay Airport,HED,55.80139923,-160.8990021
Taylor Airport,TWE,65.6792984,-164.798996
Point Lonely Short Range Radar Site Airfield,LNI,70.911118,-153.237766
Candle 2 Airport,CDL,65.90769959,-161.9259949
Boswell Bay Airport,BSW,60.42309952,-146.1459961
Zakuoma Airport,AKM,10.89027778,19.81722222
Sharpe Field,TGE,32.4919014,-85.77559662
Alto Molocue Airport,AME,-15.61027778,37.68138889
Ama Airport,AMF,-4.101111111,141.67
Amanab Airport,AMU,-3.586,141.2143333
Angus Downs Airport,ANZ,-25.0325,132.2748
Andulo Airport,ANL,-11.4723,16.710899
Cangamba Airport,CNZ,-13.7106,19.861099
Dirico Airport,DRC,-17.98192406,20.76806068
Lumbala Airport,GGC,-12.63987732,22.5868206
Jamba Airport,JMB,-14.6981926,16.07014847
N'dalatando Airport,NDF,-9.280378,14.982432
Annanberg Airport,AOB,-4.904166667,144.6358333
Abou-Deïa Airport,AOD,11.4773,19.2874
Asapa Airport,APP,-8.979166667,148.1036111
April River Airport,APR,-4.676666667,142.5401389
Troll Airfield,QET,-71.95714,2.45257
Girdwood Airport,AQY,60.968774,-149.119792
Bragado Airport,QRF,-35.144,-60.4803
Caleta Olivia Airport,CVI,-46.43180084,-67.51860046
Charata Airport,CNT,-27.2164,-61.2103
General Villegas Airport,VGS,-35,-63
Los Menucos Airport,LMD,-40.817699,-68.074699
Valcheta Airport,VCF,-40.70000076,-66.15000153
Carmen De Patagones Airport,CPG,-40.7781,-62.9803
Colonia Sarmiento Airport,OLN,-45.582371,-68.999841
Aragip Airport,ARP,-9.883333333,149.4833333
Asirim Airport,ASZ,-6.009722222,150.3686111
Aitape Airport,ATP,-3.143611111,142.3468056
Lady Elliot Island Airstrip,LYT,-24.1129,152.7156
Agnew Airport,AGW,-12.14560032,142.1490021
Alroy Downs Airport,AYD,-19.29080009,136.0789948
Baniyala Airport,BYX,-13.19810009,136.227005
Coolibah Airport,COB,-15.54829979,130.9620056
Coorabie Airport,CRJ,-31.89439964,132.2960052
Carlton Hill Airport,CRY,-15.50189972,128.5339966
Cresswell Downs Airport,CSD,-17.94799995,135.9160004
Diamantina Lakes Airport,DYM,-23.76169968,141.1450043
Helenvale Airport,HLV,-15.6857996,145.2149963
Kimberley Downs Airport,KBD,-17.39780045,124.3550034
Kulgera Airport,KGR,-25.84280014,133.2920074
Miranda Downs Airport,MWY,-17.328899,141.886002
Camballin Airport,MYO,-18.12470055,124.2720032
Orchid Beach Airport,OKB,-24.95940018,153.3150024
Peppimenarti Airport,PEP,-14.14420033,130.0910034
Rockhampton Downs Airport,RDA,-18.95330048,135.201004
Sturt Creek Airport,SSK,-19.16640091,128.173996
Shaw River Airport,SWB,-21.51029968,119.3619995
Tom Price Airport,TPR,-22.74600029,117.8690033
Torwood Airport,TWP,-17.36330032,143.75
Springvale Airport,ZVG,-17.78689957,127.6699982
Aua Island Airport,AUI,-1.460555556,143.0647222
Ambunti Airport,AUJ,-4.215666667,142.8231667
Agaun Airport,AUP,-9.930833,149.385667
Aumo Airport,AUV,-5.731111111,148.4452778
Alowe Airport,AWE,-0.545,9.444
Kompiam Airport,KPM,-5.381666667,143.9247222
Biaru Airport,BRP,-7.6693,146.7594
Munduku Airport,MDM,-4.6204,143.4516
Kondobol Airport,KPF,-8.5336,142.5049
Dinangat Airport,DNU,-6.1546,146.6772
Doini Airport,DOI,-10.7009,150.7218
Embessa Airport,EMS,-9.447,148.7628
Edwaki Airport,XYR,-3.883986,141.792234
Eliptamin Airport,EPT,-5.0412,141.6779
Engati Airstrip,EGA,-6.9179,146.1053
Emo River Airstrip,EMO,-9.1234,148.0415
Erume Airport,ERU,-8.2538,146.9747
Meselia Airport,MFZ,-6.1364,149.1183
Feramin Airport,FRQ,-5.208,141.6988
Frieda River Airport,FAQ,-4.610468,141.960138
Fuma Airport,FUM,-6.3933,142.4408
Guari Airport,GUG,-8.1286,146.8722
Garasa Airport,GRL,-7.980713,147.213461
Gusap Airport,GAP,-6.053196,145.959047
Gasuke Airport,GBC,-6.1028,141.7393
Habi Airport,HBD,-6.32,142.4893
Heiweni Airport,HNI,-7.4223,146.4276
Honinabi Airport,HNN,-16.2457,142.1771
Haivaro Airport,HIT,-6.9406,143.059
Imane Airport,IMN,-6.7524,146.1072
Kungim Airport,KGM,-5.671,141.03
Imonda Airport,IMD,-3.328,141.1573
Aropa Airport,KIE,-6.305417,155.728139
Ialibu Airport,IAL,-6.2782,143.9944
Witu Airport,WIU,-4.689522,149.440112
Yongai Airport,KGH,-8.5289,147.4603
Kopiago Airport,KPA,-5.3883,142.4977
Kanainj Airport,KNE,-5.2903,144.7072
Kar Kar Airport,KRX,-4.557,145.9404
Kuri Airport,KUQ,-7.135083,143.276111
Lab Lab Airport,LAB,-5.7204,148.0566
Lowai Airport,LWI,-6.3344,146.6458
Leron Plains Airport,LPN,-6.3917,146.3434
Lese Airport,LNG,-8.2799,146.2765
Long Island Airport,LSJ,-5.3604,147.0177
Morobe Airport,OBM,-7.74,147.59
Mougulu Airport,GUV,-6.280859,142.420775
Marawaka Airport,MWG,-6.9736,145.8849
Nankina Airport,NKN,-5.837,146.4533
Negarbo(Negabo) Airport,GBF,-6.567778,144.703058
Manguna Airport,MFO,-5.577778,151.792333
Kasonombe Airport,KSB,-6.3819,146.9859
Nomane Airport,NMN,-6.32183,145.070667
Nambaiyufa Airport,NBA,-6.2412,145.2424
Konge Airport,KGB,-6.2239,147.2152
Oksapmin Airport,OKP,-5.2261,142.2259
Komako Airport,HOC,-7.3984,145.8827
Komaio Airport,KCJ,-7.2714,143.5952
Koroba Airport,KDE,-5.6952,142.7441
Open Bay Airport,OPB,-4.794727,151.696195
Pangoa Airport,PGB,-7.0226,141.5605
Pangia Airport,PGN,-6.386,144.1084
Mapoda Airport,MPF,-7.979,143.1694
Pumani Airport,PMN,-9.7469,149.4766
Sopu Airport,SPH,-8.3038,147.1659
Sialum Airport,SXA,-6.0908,147.5955
Rumginae Airport,RMN,-5.897222222,141.2716667
Karimui Airport,KMR,-6.4921,144.823
Maramuni Airport,MWI,-5.13,143.4829
May River Airstrip,MRH,-4.3615,141.785
Suabi Airport,SBE,-6.104444444,142.2783333
Sila Airport,SIL,-9.073555556,148.38925
Sabah Airport,SBV,-5.5765,155.0489
Simbai Airport,SIM,-5.278611111,144.5447222
Selbang Airport,SBC,-5.315,141.752
Sepik Plains Airport,SPV,-3.8821,143.6734
Sauren Airport,SXW,-5.9701,148.8543
Masa Airport,MBV,-6.345,147.591
Tekin Airport,TKW,-5.243666667,142.1651944
Tep Tep Airport,TEP,-5.9553,146.5595
Tsewi Airport,TSW,-7.0695,146.1272
Tarakbits Airport,TRJ,-5.614,141.0421
Tawa Airport,TWY,-7.4463,146.1067
Tekadu Airport,TKB,-7.6808,146.5503
Aiyura Airport,AYU,-6.338055556,145.9041667
Umba Airport,UMC,-7.0214,145.966
Uroubi Airport,URU,-9.5162,148.5591
Upiara Airport,UPR,-8.5411,142.6503
Uvol Airport,UVO,-6.0178,150.9557
Talasea Airport,TLW,-5.2726,150.0089
Torembi Airport,TCJ,-4.0165,143.1329
Tonu Airport,TON,-6.6552,155.4326
Wabo Airport,WAO,-6.989444444,145.0751111
Wawoi Falls Airport,WAJ,-6.9523,142.6557
Wonenara Airport,WOA,-6.796861111,145.8919444
Wakunai Airport,WKN,-5.8603,155.2223
Wasu Airport,WSU,-5.961709449,147.1982253
Wau Airport,WUG,-7.345555556,146.7186111
Yeva Airport,YVD,-7.548,146.188
Sim Airport,SMJ,-7.75,146.9273
Weam Airport,WEP,-8.6184,141.1381
Yalumet Airport,KYX,-6.09,147.0117
Yasuru Airport,KSX,-6.6015,146.1813
Wasum Airport,WUM,-6.0491,149.337
Amazon Bay Airport,AZB,-10.29916667,149.3383333
Bali Airport,BAJ,-4.883333333,149.1333333
Bambu Airport,BCP,-5.863611111,146.4925
Milyakburra Airport,BCZ,-13.78083333,136.2016667
Willmar Municipal -John L Rice Field,ILL,45.11769867,-95.13040161
Baindoung Airport,BDZ,-6.347222222,146.9422222
Malevo Airport,HKV,41.87179947,25.60479927
Bongo Airport,BGP,-2.1713,10.2088
Bahía de los Ángeles Airport,BHL,28.9786,-113.560997
Brighton Downs Airport,BHT,-23.36388889,141.5627778
Borgarfjörður eystri Airport,BGJ,65.5164032,-13.80500031
Bakkafjörður Airport,BJD,66.02189636,-14.82439995
Hjaltabakki Airport,BLO,65.64499664,-20.28750038
Búðardalur Airport,BQD,65.07530212,-21.8003006
Breiðdalsvík Airport,BXV,64.790037,-14.043927
Djúpivogur Airport,DJU,64.642372,-14.277297
Fáskrúðsfjörður Airport,FAS,64.931456,-14.047957
Fagurhólsmýri Airport,FAG,63.87469864,-16.64109993
Hólmavík Airport,HVK,65.70469666,-21.69639969
Holt Airport,FLI,66.01418043,-23.4416914
Krókstaðarmelar Airport,HVM,65.2664032,-20.84690094
Ingjaldssanður Airport,HLO,66.05000305,-23.69610023
Kópasker Airport,OPA,66.31079865,-16.4666996
Ólafsfjörður Airport,OFJ,66.08329773,-18.66670036
Reykhólar Airport,RHA,65.45262909,-22.20611572
Rif Airport,OLI,64.91139984,-23.82309914
Raufarhöfn Airport,RFN,66.40640259,-15.91829967
Stykkishólmur Airport,SYK,65.05809784,-22.7942009
Þingeyri Airport,TEY,65.87030029,-23.55999947
Baleela Airport,BJE,11.19944444,28.52305556
Bahja Airport,BJQ,19.87305556,56.06777778
Bomai Airport,BMH,-6.373166667,144.637
Bamburi Airport,BMQ,-3.98191,39.730768
Bamu Airport,BMZ,-7.8485,143.2433
Bundi Airport,BNT,-5.742222222,145.2275
Baures Airport,BVL,-13.58333302,-63.58333206
Brookings Airport,BOK,42.0746,-124.290001
Boang Airport,BOV,-3.3834,153.2812
Alenquer Airport,ALT,-1.917,-54.7231
Bensbach Airport,BSP,-8.858055556,141.2594444
Besakoa Airport,BSV,-15.6725,47.06166667
Esperadinha Airport,BVR,14.86430556,-24.746
Hukuntsi Airport,HUK,-23.9897,21.758101
Bawan Airport,BWJ,-6.396944444,146.8816667
Bewani Airport,BWP,-3.021666667,141.1652778
Bunsil Airport,BXZ,-5.7243,147.8667
Boundary Airport,BYA,64.07830048,-141.1130066
Bella Yella Airport,BYL,7.369166667,-9.993722222
Big Creek Airport,BGK,16.519369,-88.407913
Melinda Airport,MDB,17.00429916,-88.30419922
Orange Walk Airport,ORZ,18.04676628,-88.58386993
Sartaneja Airport,SJX,18.35610008,-88.13079834
Santa Cruz Airport,STU,18.27210045,-88.45629883
Bemolanga Airport,BZM,-17.6925,45.08883333
Stuart Island Airstrip,YRR,50.40944743,-125.1316166
Mary River Aerodrome,YMV,71.32416667,-79.35694444
Merritt Airport,YMB,50.12279892,-120.7470016
Chilko Lake (Tsylos Park Lodge) Airport,CJH,51.625797,-124.144478
Courtenay Airpark,YCA,49.6794014,-124.9820023
Creston Valley Regional Airport - Art Sutcliffe Field,CFQ,49.03689957,-116.4980011
Douglas Lake Airport,DGF,50.16546005,-120.1712734
Fort MacKay/Albian Aerodrome,JHL,57.22389984,-111.4189987
Duncan Airport,DUQ,48.75453362,-123.7097025
Cache Creek-Ashcroft Regional Airport,YZA,50.775258,-121.321314
Cherrabun Airport,CBC,-18.91777778,125.5377778
Tungsten (Cantung) Airport,TNS,61.95690155,-128.2030029
Tumbler Ridge Airport,TUX,55.02500153,-120.9349976
Fairview Airport,ZFW,56.08140183,-118.4349976
Drayton Valley Industrial Airport,YDC,53.26580048,-114.9599991
Fort McMurray / Mildred Lake Airport,NML,57.05559921,-111.5739975
Conklin (Leismer) Airport,CFM,55.695301,-111.278999
St. Paul Airport,ZSP,53.99330139,-111.3799973
Taltheilei Narrows Airport,GSL,62.59809875,-111.5429993
Macmillan Pass Airport,XMP,63.18109894,-130.2019959
Great Bear Lake Airport,DAS,66.70310211,-119.7070007
Fort Mackay / Firebag,YFI,57.275833,-110.976666
Donnelly Airport,YOE,55.7094,-117.094002
Cheadle Airport,TIL,51.05749893,-113.6240005
Okoyo Airport,OKG,-1.448330045,15.07330036
Cape Gloucester Airport,CGC,-5.458965,148.432417
Casiguran Airport,CGG,16.1941,122.0651
Gahcho Kue,GHK,63.435198,-109.144812
Circle Hot Springs Airport,CHP,65.48549652,-144.6109924
Laurie River Airport,LRQ,56.24860001,-101.3040009
Hatchet Lake Airport,YDJ,58.66249847,-103.538002
Kasba Lake Airport,YDU,60.29190063,-102.5019989
Cluff Lake Airport,XCL,58.39110184,-109.5159988
Knee Lake Airport,YKE,54.915298,-94.798103
Tisdale Airport,YTT,52.83670044,-104.0670013
Crane Island Airstrip,CKR,48.5978,-122.9979
Cordova Municipal Airport,CKU,60.54389954,-145.727005
North of Sixty Airport,YDW,60.31639862,-103.1289978
New Cametá Airport,CMT,-2.2468,-49.56
Caia Airport,CMZ,-17.8331,35.3341
Dazu Air Base,DZU,29.636227,105.773621
Zigong Airport,ZKL,29.376484,104.625789
Bazhong Enyang Airport,BZX,31.73842,106.644872
Shaoguan Guitou Airport,HSC,24.9786,113.420998
Brockville - Thousand Islands Regional Tackaberry Airport,XBR,44.63940048,-75.75029755
El Troncal Airport,ARQ,7.02106,-71.388901
Las Cruces Airport,SNT,7.38322,-73.505402
Bar River Airport,YEB,46.42029953,-84.09220123
Cape Orford Airport,CPI,-5.448333333,152.0819444
Sable Island Landing Strip,YSA,43.930292,-59.960289
Lebel-sur-Quevillon Airport,YLS,49.03030014,-77.01719666
Snap Lake Airport,YNX,63.593601,-110.905998
La Sarre Airport,SSQ,48.91719818,-79.1785965
Donaldson Airport,YAU,61.66220093,-73.3214035
Fontanges Airport,YFG,54.55390167,-71.1733017
Preston Airport,PST,20.73500061,-75.65830231
Culion Airport,CUJ,11.8553,119.9378
Cape Vogel Airport,CVL,-9.67,150.0197222
Chitina Airport,CXC,61.582901,-144.427002
La Grande-3 Airport,YAR,53.57170105,-76.1964035
Chatham Kent Airport,XCM,42.3064003,-82.08190155
Fairmont Hot Springs Airport,YCZ,50.331052,-115.873739
Jasper Airport,YJA,52.996418,-118.060233
Collins Bay Airport,YKC,58.23609924,-103.6780014
Kincardine Municipal Airport,YKD,44.201401,-81.606697
Cowley Airport,YYM,49.63639832,-114.0940018
High Prairie Airport,ZHP,55.39360046,-116.4749985
Cascade Locks State Airport,CZK,45.676599,-121.878879
Chistochina Airport,CZO,62.56349945,-144.6690063
Pinehouse Lake Airport,ZPO,55.52809906,-106.5820007
Canandaigua Airport,IUA,42.908902,-77.325226
Delta Junction Airport,DJN,64.05039978,-145.7169952
Mostaganem Airport,MQV,35.904134,0.143337
Oum El Bouaghi Air Base,QMH,35.8797,7.2708
Daup Airport,DAF,-4.7403,145.9515
Dathina Airport,DAH,13.866884,46.133473
Dabo Airport,DAO,-8.431944444,147.8430556
Djougou Airport,DJA,9.692083333,1.637777778
Debepare Airport,DBP,-6.308611111,141.9055556
Dahl Creek Airport,DCK,66.94329834,-156.9049988
Dodoima Airport,DDM,-8.177361111,147.8094444
Deqing Moganshan Airport,DEQ,30.504264,120.107388
Derim Airport,DER,-6.144722222,147.1072222
Kaya Airport,XKY,13.06700039,-1.100000024
Ouahigouya Airport,OUG,13.56700039,-2.417000055
Djibo Airport,XDJ,14.10000038,-1.633000016
Leo Airport,XLU,11.10000038,-2.099999905
Po Airport,PUP,11.14999962,-1.149999976
Boulsa Airport,XBO,12.64999962,-0.566999972
Bogande Airport,XBG,12.9829998,-0.166999996
Diapaga Airport,DIP,12.060324,1.784631
Dori Airport,DOR,14.03299999,-0.033
Fada N'gourma Airport,FNG,12.03299999,0.349999994
Kantchari Airport,XKA,12.46700001,1.5
Tambao Airport,TMQ,14.80000019,0.050000001
Pama Airport,XPA,11.25,0.699999988
Arly Airport,ARL,11.59700012,1.48300004
Sebba Airport,XSE,13.44999981,0.51700002
Tenkodogo Airport,TEG,11.80000019,-0.367000014
Zabré Airport,XZA,11.16699982,-0.616999984
Banfora Airport,BNR,10.68299961,-4.717000008
Dedougou Airport,DGU,12.45899963,-3.49000001
Gaoua Airport,XGA,10.384059,-3.163454
Nouna Airport,XNU,12.75,-3.867000103
Tougan Airport,TUQ,13.06700039,-3.066999912
Diebougou Airport,XDE,10.94999981,-3.25
Aribinda Airport,XAR,14.21700001,-0.883000016
Dalnegorsk Airport,DHG,44.558748,135.490005
Ad-Dali Airport,DHL,13.73846,44.72719
Aboisso Airport,ABO,5.461944,-3.234722
Abengourou Airport,OGO,6.715559959,-3.470279932
Boundiali Airport,BXI,9.532999992,-6.467000008
Bouna Airport,BQO,9.277500153,-3.025279999
Soko Airport,BDK,8.017219543,-2.761940002
Dimbokro Airport,DIM,6.651669979,-4.64056015
Ferkessedougou Airport,FEK,9.6,-5.1833333
Gagnoa Airport,GGN,6.132999897,-5.949999809
Guiglo Airport,GGO,6.534711,-7.526847
Nero-Mer Airport,BBV,4.643413067,-6.923961639
Ouango Fitini Airport,OFI,9.600000381,-4.050000191
Seguela Airport,SEO,7.968329906,-6.710830212
Sassandra Airport,ZSS,4.928888,-6.133156
Tabou Airport,TXU,4.437809467,-7.362728119
Mahana Airport,TOZ,8.2934,-7.674
Dalnerechensk Airport,DLR,45.8783,133.7363
Dorobisoro Airport,DOO,-9.461855,147.920907
Deputatskiy Airport,DPT,69.392503,139.890012
Arlit Airport,RLT,18.79039955,7.365950108
Dilasag Airport,DSG,16.44583333,122.2068056
Dwyer Airport,DWR,31.091265,64.066053
Méndez Airport,MZD,-2.733330011,-78.3167038
Berlin Brandenburg Airport,BER,52.351389,13.493889
Husum-Schwesing Airport,QHU,54.50999832,9.138333321
Wyk auf Föhr Airport,OHR,54.68444443,8.52833271
Abu Rudeis Airport,AUE,28.89900017,33.20249939
Sywell Aerodrome,ORM,52.30530167,-0.793056011
Upavon Aerodrome,UPV,51.28620148,-1.782019973
Whalsay Airport,WHS,60.37749863,-0.925556004
Belmullet Aerodrome,BLY,54.22280121,-10.03079987
Kilkenny Airport,KKY,52.6507988,-7.296110153
Letterkenny Airfield,LTR,54.951302,-7.67283
Vejrø,-,55.035,11.375
Gol Airport,GLL,60.791066,9.048672
Bielsko-Bialo Kaniow Airfield,QEO,49.93999863,19.02199936
Erdenet Airport,ERT,48.98305556,104.1505556
Västervik Airport,VVK,57.77999878,16.52359962
Geladi Airport,GLC,6.98443985,46.42139816
Ranger Municipal Airport,RGR,32.45259857,-98.68280029
Bultfontein Airport,UTE,-28.273369,26.135835
Cradock Airport,CDO,-32.15670013,25.64559937
Mubatuba Airport,DUK,-28.36840057,32.24810028
Empangeni Airport,EMG,-28.71999931,31.88999939
Ellisras Matimba Airport,ELL,-23.72669983,27.68829918
Giyani Airport,GIY,-23.2833004,30.64999962
Hluhluwe Airport,HLW,-28.01660499,32.27517128
Komatipoort Airport,KOF,-25.44029999,31.93000031
Lusikisiki Airport,LUJ,-31.36669922,29.58329964
Musina(Messina) Airport,MEZ,-22.3560009,29.98620033
Mossel Bay Airport,MZY,-34.158298,22.058599
Port Alfred Airport,AFD,-33.55419922,26.87770081
Prieska Airport,PRK,-29.68359947,22.77059937
Reivilo Airport,RVO,-27.54719925,24.17250061
Sabi Sabi Airport,GSS,-24.94737543,31.44884777
Thohoyandou Airport,THY,-23.07690048,30.38360023
Thaba Nchu Tar Airport,TCU,-29.31780052,26.82279968
Vryheid Airport,VYD,-27.78689957,30.79640007
Lobatse Airport,LOQ,-25.1981,25.7139
Palapye Airport,QPH,-22.56699944,27.14999962
Savuti Airport,SVT,-18.52059937,24.07670021
Djambala Airport,DJM,-2.516883,14.754403
Kindamba Airport,KNJ,-3.950000048,14.5170002
Lague Airport,LCO,-2.450000048,14.53299999
Mouyondzi Airport,MUY,-4.014873981,13.96611214
